,lat_x,long_x,metric_x,store_cluster,Store,lat_y,long_y,metric_y,Distance
0,50.4359763,30.62564575,1.9573577404489453,51,Store 52,50.397688,30.638267,2.60788374435699,4.352520920013306
1,50.43518455,30.62610625,1.9489653485654221,51,Store 52,50.397688,30.638267,2.60788374435699,4.259618040254743
2,50.43638055,30.6260375,1.698103856985088,51,Store 52,50.397688,30.638267,2.60788374435699,4.390935950713657
3,50.43615291653303,30.62681814560875,2.0870911033783233,51,Store 52,50.397688,30.638267,2.60788374435699,4.355412823815618
4,50.43543016660291,30.62663999599073,2.133889118041775,51,Store 52,50.397688,30.638267,2.60788374435699,4.278886442193877
5,50.43631773495639,30.62787540255297,2.028206729561112,51,Store 52,50.397688,30.638267,2.60788374435699,4.3600692090911615
6,50.43700284792674,30.62855941193764,2.0968697660688544,51,Store 52,50.397688,30.638267,2.60788374435699,4.427360008800991
7,50.43654561583169,30.62981067898676,2.4149385677644366,51,Store 52,50.397688,30.638267,2.60788374435699,4.363993425956526
8,50.43741710000001,30.6254323,2.069629980023965,41,Store 42,50.435939,30.489985,2.3382572302462554,9.624156547786237
9,50.43815110000001,30.62561925,2.1116016083313247,41,Store 42,50.435939,30.489985,2.3382572302462554,9.639100522002755
10,50.43837934999999,30.62484094999999,1.7739946854947437,41,Store 42,50.435939,30.489985,2.3382572302462554,9.584487826183427
11,50.4379766,30.6244239,1.9922182277168947,41,Store 42,50.435939,30.489985,2.3382572302462554,9.553743707835956
12,50.43720327096378,30.62490954248331,2.0140224142220062,41,Store 42,50.435939,30.489985,2.3382572302462554,9.586666237951222
13,50.43854339782349,30.62864012521738,2.3934685891147347,41,Store 42,50.435939,30.489985,2.3382572302462554,9.854791814191126
14,50.43827884748131,30.62668559654225,2.0106604100716385,41,Store 42,50.435939,30.489985,2.3382572302462554,9.715190466244602
15,50.43783174823839,30.62737886289923,2.1509436695852053,41,Store 42,50.435939,30.489985,2.3382572302462554,9.763271844810129
16,50.43765768948122,30.62816555405456,1.9942687874199228,41,Store 42,50.435939,30.489985,2.3382572302462554,9.818770460885018
17,50.43863355201641,30.62755932807579,2.096281106946114,41,Store 42,50.435939,30.489985,2.3382572302462554,9.778334759234703
18,50.43932543700003,30.62592689228876,2.485713653257151,41,Store 42,50.435939,30.489985,2.3382572302462554,9.665039522044935
19,50.44091980254274,30.6263226363638,2.743997726044173,41,Store 42,50.435939,30.489985,2.3382572302462554,9.701481714236182
20,50.4339047455269,30.62819449916207,1.9600831118537256,51,Store 52,50.397688,30.638267,2.60788374435699,4.091760192685859
21,50.43304080872338,30.62814682822952,2.188002856472075,51,Store 52,50.397688,30.638267,2.60788374435699,3.997785259540146
22,50.43263235,30.62769275,1.8557996901631997,51,Store 52,50.397688,30.638267,2.60788374435699,3.959099713102054
23,50.433258,30.6273035,1.7918700688233675,51,Store 52,50.397688,30.638267,2.60788374435699,4.032705093453476
24,50.43394400000001,30.6268593,1.7570087236508178,51,Store 52,50.397688,30.638267,2.60788374435699,4.113707326480362
25,50.4346995641593,30.62681828723696,0.7741644126886678,51,Store 52,50.397688,30.638267,2.60788374435699,4.196701311759958
26,50.43432184822483,30.62764301236715,1.6556166139396524,51,Store 52,50.397688,30.638267,2.60788374435699,4.144411452254561
27,50.43981640000001,30.6139504,1.8581928860786203,82,Store 83,50.414165,30.661806,2.625209525381881,4.439104625565873
28,50.44110455071958,30.61437479741813,1.9744624206548347,82,Store 83,50.414165,30.661806,2.625209525381881,4.509923516210626
29,50.44043064264228,30.61232444157907,2.031217888605588,82,Store 83,50.414165,30.661806,2.625209525381881,4.571567093347588
30,50.441137,30.6121972,1.9378305719456028,82,Store 83,50.414165,30.661806,2.625209525381881,4.629040624880026
31,50.44130711777603,30.61280553291493,1.9502290628498071,82,Store 83,50.414165,30.661806,2.625209525381881,4.60857848917866
32,50.44147985000001,30.61339205,1.9329988005059824,82,Store 83,50.414165,30.661806,2.625209525381881,4.589864884687551
33,50.44170278554277,30.61155981594289,2.006818454134095,82,Store 83,50.414165,30.661806,2.625209525381881,4.704343123227661
34,50.44218185,30.61366195,1.9404324831281001,82,Store 83,50.414165,30.661806,2.625209525381881,4.62771353497158
35,50.43617065,30.62905755,2.053836317473753,51,Store 52,50.397688,30.638267,2.60788374435699,4.330451686097775
36,50.4355274,30.6301422,1.9526606496276306,51,Store 52,50.397688,30.638267,2.60788374435699,4.24857181392921
37,50.43471846227792,30.63093380105184,2.358060133346739,51,Store 52,50.397688,30.638267,2.60788374435699,4.152004079399985
38,50.43457647290005,30.63000777301146,2.1025405387387037,51,Store 52,50.397688,30.638267,2.60788374435699,4.14514278398015
39,50.43945589831065,30.62780979552963,1.9563033977215845,41,Store 42,50.435939,30.489985,2.3382572302462554,9.799261178657007
40,50.44010263259356,30.62764858960442,2.097838053836717,41,Store 42,50.435939,30.489985,2.3382572302462554,9.790890566721954
41,50.4402232,30.62662815,1.9774677000502903,41,Store 42,50.435939,30.489985,2.3382572302462554,9.719114105153954
42,50.44027915081902,30.62546061548224,2.015111721227509,41,Store 42,50.435939,30.489985,2.3382572302462554,9.636574734601444
43,50.44073025,30.6244229,1.9433827048361494,41,Store 42,50.435939,30.489985,2.3382572302462554,9.565565818111175
44,50.44050994999999,30.62377075,1.9616621279846673,41,Store 42,50.435939,30.489985,2.3382572302462554,9.51798971314343
45,50.44031035,30.62306125,1.8674364567735098,41,Store 42,50.435939,30.489985,2.3382572302462554,9.466511231092802
46,50.43970000000001,30.62344165,1.9713368842620336,41,Store 42,50.435939,30.489985,2.3382572302462554,9.490325657410656
47,50.44068824999999,30.62180365,1.9708511378243148,41,Store 42,50.435939,30.489985,2.3382572302462554,9.379524321228518
48,50.44114631116378,30.62325558832758,2.260556780649171,41,Store 42,50.435939,30.489985,2.3382572302462554,9.485440227899028
49,50.44232583643903,30.61119328414793,1.7369279047259816,82,Store 83,50.414165,30.661806,2.625209525381881,4.769354151929136
50,50.44296323642021,30.6107972155706,1.9839774295154944,82,Store 83,50.414165,30.661806,2.625209525381881,4.837253553043076
51,50.44366086629221,30.61067295153124,1.9566176687782153,82,Store 83,50.414165,30.661806,2.625209525381881,4.895520983081557
52,50.4438025932031,30.61117794002752,1.9316127313864109,82,Store 83,50.414165,30.661806,2.625209525381881,4.879583327508219
53,50.44394896770728,30.61174584864851,1.953107274407302,82,Store 83,50.414165,30.661806,2.625209525381881,4.860988899021546
54,50.44357327564834,30.61269425769444,1.9507462785945568,82,Store 83,50.414165,30.661806,2.625209525381881,4.783227284694917
55,50.44466262491427,30.61195620737293,1.9664750852061825,82,Store 83,50.414165,30.661806,2.625209525381881,4.90461380414476
56,50.44562661910909,30.61114083956042,2.2744004274915244,82,Store 83,50.414165,30.661806,2.625209525381881,5.020739384370741
57,50.44524016852758,30.60959465876832,2.248102914552897,82,Store 83,50.414165,30.661806,2.625209525381881,5.070697545879975
58,50.44423355,30.61003865,1.9713050491566655,82,Store 83,50.414165,30.661806,2.625209525381881,4.971679277037549
59,50.43364516251781,30.63055671407564,2.036328785847619,51,Store 52,50.397688,30.638267,2.60788374435699,4.037136758441341
60,50.43565047457253,30.63191338916344,2.014436252673852,51,Store 52,50.397688,30.638267,2.60788374435699,4.2469115683979295
61,50.44022395578246,30.62022449395703,2.306031387471437,41,Store 42,50.435939,30.489985,2.3382572302462554,9.264763055120762
62,50.4397690830286,30.61875378694954,2.119103639904426,41,Store 42,50.435939,30.489985,2.3382572302462554,9.157971196152952
63,50.43942202494492,30.61778308787475,1.8913263856233897,41,Store 42,50.435939,30.489985,2.3382572302462554,9.087390912471607
64,50.43924204495953,30.61723362019733,1.9055831550476772,41,Store 42,50.435939,30.489985,2.3382572302462554,9.047572851736893
65,50.43906795498064,30.61665618009798,1.8596388588164436,41,Store 42,50.435939,30.489985,2.3382572302462554,9.005831116720845
66,50.43862163987445,30.61733420547942,2.4340315865836555,41,Store 42,50.435939,30.489985,2.3382572302462554,9.052234181606728
67,50.43848568362107,30.63018994820454,2.0640004684634143,41,Store 42,50.435939,30.489985,2.3382572302462554,9.964670898528716
68,50.43917758138549,30.62975980954255,2.0767741849770216,41,Store 42,50.435939,30.489985,2.3382572302462554,9.93654503817236
69,50.43846136661418,30.63123027097295,1.8772224007068092,41,Store 42,50.435939,30.489985,2.3382572302462554,10.038475942361174
70,50.43870814999999,30.63224725,2.0443734988921896,41,Store 42,50.435939,30.489985,2.3382572302462554,10.11147039279118
71,50.4372670623453,30.63087768505008,2.342653782139671,51,Store 52,50.397688,30.638267,2.60788374435699,4.433873122293146
72,50.43772076211397,30.63175299929434,1.975988780715264,51,Store 52,50.397688,30.638267,2.60788374435699,4.477129938061677
73,50.4379227,30.6326287,2.16642213978413,51,Store 52,50.397688,30.638267,2.60788374435699,4.493495651446153
74,50.43658460001631,30.63179340120184,2.227150586725747,51,Store 52,50.397688,30.638267,2.60788374435699,4.351139298392106
75,50.44013537577868,30.61610615391305,2.3073677766074234,41,Store 42,50.435939,30.489985,2.3382572302462554,8.972077778161553
76,50.44097025957328,30.61521140761067,1.9797155084928453,41,Store 42,50.435939,30.489985,2.3382572302462554,8.913870354220345
77,50.44144519041087,30.61562805507299,1.9772385190760726,41,Store 42,50.435939,30.489985,2.3382572302462554,8.946828282167578
78,50.44132102140548,30.61643771000835,1.996329673559276,41,Store 42,50.435939,30.489985,2.3382572302462554,9.003295791191842
79,50.44144226164806,30.61711390572147,2.1131083478351615,41,Store 42,50.435939,30.489985,2.3382572302462554,9.052118403566478
80,50.44069125453777,30.61762027087175,2.1473514243230416,41,Store 42,50.435939,30.489985,2.3382572302462554,9.08283597038323
81,50.4413066124022,30.62014502536845,2.3185132441128977,41,Store 42,50.435939,30.489985,2.3382572302462554,9.265999947403625
82,50.44225810000001,30.61975105000001,2.026017750004217,41,Store 42,50.435939,30.489985,2.3382572302462554,9.245421714839576
83,50.44243260647307,30.62035830725426,1.918949383438718,41,Store 42,50.435939,30.489985,2.3382572302462554,9.289909561393577
84,50.44313712551052,30.62032993941727,1.998691294527227,41,Store 42,50.435939,30.489985,2.3382572302462554,9.294255195532738
85,50.44290619203346,30.62254227157175,2.0467751006713253,41,Store 42,50.435939,30.489985,2.3382572302462554,9.448725658903617
86,50.4424441794939,30.62400286300699,2.351559918713797,41,Store 42,50.435939,30.489985,2.3382572302462554,9.548154246327835
87,50.44272901323131,30.62110186448396,1.7179831240416448,41,Store 42,50.435939,30.489985,2.3382572302462554,9.345151270478677
88,50.44211160000001,30.62150905,1.7537875094293802,41,Store 42,50.435939,30.489985,2.3382572302462554,9.368760388494575
89,50.44471659999999,30.61391399999999,1.8014387424826335,82,Store 83,50.414165,30.661806,2.625209525381881,4.809351484220516
90,50.44515547510942,30.61257240853704,2.3362804325736644,82,Store 83,50.414165,30.661806,2.625209525381881,4.911398148532752
91,50.44425205000001,30.6129893,1.9589918008912386,82,Store 83,50.414165,30.661806,2.625209525381881,4.82005322034717
92,50.44372335000001,30.61366445,1.9167951071580436,82,Store 83,50.414165,30.661806,2.625209525381881,4.744716654446806
93,50.44305245093686,30.61380244426797,1.9762473211615417,82,Store 83,50.414165,30.661806,2.625209525381881,4.686184287559267
94,50.44321426132677,30.61445885611882,1.954092369948764,82,Store 83,50.414165,30.661806,2.625209525381881,4.664790680223083
95,50.44181313176686,30.61469123836835,2.0720412348721196,82,Store 83,50.414165,30.661806,2.625209525381881,4.546074594952795
96,50.44196400000001,30.61530695,2.005508660261352,41,Store 42,50.435939,30.489985,2.3382572302462554,8.92816830548391
97,50.44212135,30.61593865,1.967679115556296,41,Store 42,50.435939,30.489985,2.3382572302462554,8.97422835122426
98,50.44249264999999,30.61453175,1.9950205563215435,82,Store 83,50.414165,30.661806,2.625209525381881,4.605789585677484
99,50.44272891132952,30.6152034556705,1.8397431481261148,41,Store 42,50.435939,30.489985,2.3382572302462554,8.927560925101094
100,50.44339133828642,30.61508394400541,1.944057768756203,41,Store 42,50.435939,30.489985,2.3382572302462554,8.92558147649279
101,50.44450816096433,30.61449803435884,1.8009892884439487,82,Store 83,50.414165,30.661806,2.625209525381881,4.763626556202459
102,50.4443869100596,30.61511168297814,1.8436461079616246,41,Store 42,50.435939,30.489985,2.3382572302462554,8.938414351389385
103,50.44414635,30.61563525,1.9450318369790933,41,Store 42,50.435939,30.489985,2.3382572302462554,8.972663038510458
104,50.44398798189334,30.61625031289391,1.973546200009569,41,Store 42,50.435939,30.489985,2.3382572302462554,9.014379041649374
105,50.44309455572272,30.61956353859777,2.0228982332064374,41,Store 42,50.435939,30.489985,2.3382572302462554,9.239608696725874
106,50.44324629188736,30.61898200914302,2.0930852660666863,41,Store 42,50.435939,30.489985,2.3382572302462554,9.199912460736705
107,50.4434062,30.61839195,1.9845119195977787,41,Store 42,50.435939,30.489985,2.3382572302462554,9.15974002739481
108,50.44376867384895,30.61930719764652,2.257352144313627,41,Store 42,50.435939,30.489985,2.3382572302462554,9.228176168756603
109,50.4446557013088,30.61598675228603,2.1541310617059457,41,Store 42,50.435939,30.489985,2.3382572302462554,9.003382050037006
110,50.44262291881644,30.62906407530143,2.775999570251844,41,Store 42,50.435939,30.489985,2.3382572302462554,9.908162150633226
111,50.44271859337398,30.63062276455089,2.4509421754388554,41,Store 42,50.435939,30.489985,2.3382572302462554,10.019368596671022
112,50.44100035725015,30.63002175825987,1.9970300828762304,41,Store 42,50.435939,30.489985,2.3382572302462554,9.964349540386612
113,50.44052815,30.63092845,2.040188127304712,41,Store 42,50.435939,30.489985,2.3382572302462554,10.025898099595242
114,50.4404135702968,30.63147418649685,2.058134277994281,41,Store 42,50.435939,30.489985,2.3382572302462554,10.063991865463517
115,50.44029484999999,30.63202805,2.0571683545651096,41,Store 42,50.435939,30.489985,2.3382572302462554,10.1026620775487
116,50.4403288621404,30.63343210897542,2.0101834768372107,41,Store 42,50.435939,30.489985,2.3382572302462554,10.202472410414389
117,50.43931097825184,30.63221073861369,1.9804188267015186,41,Store 42,50.435939,30.489985,2.3382572302462554,10.111079079865632
118,50.43917844999999,30.63166375,1.9669390908612912,41,Store 42,50.435939,30.489985,2.3382572302462554,10.071722143775176
119,50.43975403877596,30.63009729522477,2.050404054440948,41,Store 42,50.435939,30.489985,2.3382572302462554,9.962970200092556
120,50.43986779999999,30.63060255,2.0428477759238453,41,Store 42,50.435939,30.489985,2.3382572302462554,9.999365413211777
121,50.43728284829898,30.63195476248789,1.2720160906727822,51,Store 52,50.397688,30.638267,2.60788374435699,4.42720562845457
122,50.44496909493657,30.62758617245682,1.6109438524768285,41,Store 42,50.435939,30.489985,2.3382572302462554,9.826469732590915
123,50.44590992386846,30.62807913964556,1.8426224239696312,41,Store 42,50.435939,30.489985,2.3382572302462554,9.87241931720444
124,50.44659662630382,30.62850594639944,2.117650534358445,41,Store 42,50.435939,30.489985,2.3382572302462554,9.911323168909115
125,50.44644725000001,30.6299841,2.0353774563497375,41,Store 42,50.435939,30.489985,2.3382572302462554,10.01364359645934
126,50.43630910161477,30.5288711986988,2.4331028473194536,90,Store 91,50.411725,30.412683,2.419625360887743,8.697791860106525
127,50.43523485276191,30.53022519968464,2.5629961980998885,90,Store 91,50.411725,30.412683,2.419625360887743,8.752830761907823
128,50.4931226502891,30.51826250461366,2.6764993677082587,22,Store 23,50.464371,30.610285,2.4581844355702627,7.272853020506221
129,50.49454754629113,30.51768691349189,2.316205051898452,22,Store 23,50.464371,30.610285,2.4581844355702627,7.380209813279381
130,50.49506307745861,30.51862976469024,2.6266975217655775,22,Store 23,50.464371,30.610285,2.4581844355702627,7.347113486422887
131,50.49461118363883,30.51628979279482,2.4829126824730454,22,Store 23,50.464371,30.610285,2.4581844355702627,7.471842764197928
132,50.49542787057983,30.51641219759298,2.484161210766784,22,Store 23,50.464371,30.610285,2.4581844355702627,7.505415340949243
133,50.49545582182522,30.51419859391807,2.4796678850307465,80,Store 81,50.416111,30.53186,2.2986347831244354,8.914817230344461
134,50.49488635126757,30.51480563410552,2.533893636553096,80,Store 81,50.416111,30.53186,2.2986347831244354,8.846100551735512
135,50.4946216919732,30.51332005129418,2.5147653526445564,80,Store 81,50.416111,30.53186,2.2986347831244354,8.832049148838903
136,50.49226090202919,30.51546209238375,2.316993482423191,80,Store 81,50.416111,30.53186,2.2986347831244354,8.5504234647998
137,50.49193797515629,30.51979195791899,2.274064632520848,22,Store 23,50.464371,30.610285,2.4581844355702627,7.117822142991225
138,50.49251716009194,30.51072320144553,2.5561365343122797,80,Store 81,50.416111,30.53186,2.2986347831244354,8.630792823175593
139,50.49167612752224,30.50899911806278,2.512133791040112,80,Store 81,50.416111,30.53186,2.2986347831244354,8.561055154845281
140,50.49120620305298,30.50807645839587,2.29798050951981,80,Store 81,50.416111,30.53186,2.2986347831244354,8.522481693144323
141,50.4925821246795,30.5087579431059,2.4720406070108463,80,Store 81,50.416111,30.53186,2.2986347831244354,8.663253590588072
142,50.4954972087035,30.51075027238099,2.501470096028292,80,Store 81,50.416111,30.53186,2.2986347831244354,8.957092630338542
143,50.43636235585085,30.53898278323068,2.181185230442653,38,Store 39,50.384299,30.45815,2.5733358400660675,8.15813853825389
144,50.4369107488461,30.53733312093404,1.9186912356355872,38,Store 39,50.384299,30.45815,2.5733358400660675,8.119810729355406
145,50.4365258046935,30.53766220722261,1.9869473416708976,38,Store 39,50.384299,30.45815,2.5733358400660675,8.105313105371065
146,50.43577436984333,30.53951225275436,2.24310015783053,38,Store 39,50.384299,30.45815,2.5733358400660675,8.138566438317474
147,50.43690172473008,30.5391496140264,2.220133275402512,38,Store 39,50.384299,30.45815,2.5733358400660675,8.209129680717492
148,50.43657616866665,30.54063370551731,2.438457112281114,38,Store 39,50.384299,30.45815,2.5733358400660675,8.257935153030907
149,50.43580688183668,30.54114903875635,2.120490351490917,38,Store 39,50.384299,30.45815,2.5733358400660675,8.224173856391156
150,50.4379381990436,30.53844966781597,2.478048234538124,38,Store 39,50.384299,30.45815,2.5733358400660675,8.2571900485264
151,50.4372172358354,30.54035891012902,1.904955726473869,38,Store 39,50.384299,30.45815,2.5733358400660675,8.29450456747994
152,50.43603048244926,30.54195834119982,2.1517034228366043,38,Store 39,50.384299,30.45815,2.5733358400660675,8.282792035465132
153,50.436487000593,30.53127429372706,2.4790680844735187,90,Store 91,50.411725,30.412683,2.419625360887743,8.866178751653552
154,50.43757982010004,30.52737079607326,3.423449599709161,90,Store 91,50.411725,30.412683,2.419625360887743,8.642542278319418
155,50.43701765,30.5359595,1.7968632644510754,38,Store 39,50.384299,30.45815,2.5733358400660675,8.061076256655593
156,50.43421434830977,30.54059876990493,2.089743219505732,38,Store 39,50.384299,30.45815,2.5733358400660675,8.073386071637957
157,50.4336958908339,30.54000582618363,1.7024375330200752,38,Store 39,50.384299,30.45815,2.5733358400660675,8.003157414639697
158,50.46346116265141,30.60866316070744,2.876352536791182,39,Store 40,50.4272,30.530629,2.3062105081677613,6.8551704217638045
159,50.45918145341177,30.61147803152784,3.0676113178248863,39,Store 40,50.4272,30.530629,2.3062105081677613,6.755660840801658
160,50.4629962,30.61039415,2.15784373337714,39,Store 40,50.4272,30.530629,2.3062105081677613,6.92511810940602
161,50.46016389729233,30.61369276710152,2.484392233609528,39,Store 40,50.4272,30.530629,2.3062105081677613,6.946907765674908
162,50.45173877412408,30.61290025868153,2.1716143060587716,39,Store 40,50.4272,30.530629,2.3062105081677613,6.450560738102868
163,50.45225834597583,30.61391921557339,2.098516265532076,39,Store 40,50.4272,30.530629,2.3062105081677613,6.540610943543522
164,50.45062556904119,30.61366092517468,2.1607290374084456,39,Store 40,50.4272,30.530629,2.3062105081677613,6.448599465506876
165,50.45076460691513,30.61494854046572,2.037635001911908,39,Store 40,50.4272,30.530629,2.3062105081677613,6.538553475855252
166,50.4511562620939,30.616400324775,2.1495051468857462,39,Store 40,50.4272,30.530629,2.3062105081677613,6.650481606454602
167,50.4516686919367,30.61748784015954,2.1284433411216215,39,Store 40,50.4272,30.530629,2.3062105081677613,6.744109300594092
168,50.45265082524175,30.61544534068551,2.1061954417549638,39,Store 40,50.4272,30.530629,2.3062105081677613,6.6572749790407215
169,50.45281721269274,30.6167523752416,2.1346172470905036,39,Store 40,50.4272,30.530629,2.3062105081677613,6.749211151993464
170,50.45135301040428,30.61379235868736,2.39340387053774,39,Store 40,50.4272,30.530629,2.3062105081677613,6.490177649742468
171,50.45210593345656,30.61669500748362,2.139576049088967,39,Store 40,50.4272,30.530629,2.3062105081677613,6.712517759792147
172,50.49381052470257,30.51370187965654,2.254297268414641,80,Store 81,50.416111,30.53186,2.2986347831244354,8.738793854656663
173,50.44985951790348,30.45338825384473,2.211260970293131,64,Store 65,50.525035,30.50362,2.36078268987328,9.09054478904747
174,50.50497850909747,30.49335366790527,2.7255712437715,58,Store 59,50.456693,30.38344,2.506234359612126,9.4716766290894
175,50.49420515676517,30.50788919182591,2.447381398417458,80,Store 81,50.416111,30.53186,2.2986347831244354,8.852248094002693
176,50.43602830693613,30.54322044128021,2.317633124870659,38,Store 39,50.384299,30.45815,2.5733358400660675,8.34738583223245
177,50.43562011556275,30.5426241085966,2.2270625924609972,38,Store 39,50.384299,30.45815,2.5733358400660675,8.285396371026387
178,50.43551950000001,30.54336955,1.7450588435476821,38,Store 39,50.384299,30.45815,2.5733358400660675,8.316212550104163
179,50.43485725462886,30.54162587547518,2.0259819404235997,38,Store 39,50.384299,30.45815,2.5733358400660675,8.175544633538633
